BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER,TOTAL_2025,raw_feature_points,SCORE_FEATURE,SCORE_SAFETY,SCORE_PERFORMANCE,SCORE_POPULARITY,SCORE_VALUE
HYUNDAI,IONIQ 5,PRIME STANDARD RANGE,Crossover,809000000,170,350,160,Monocoque,384,58.0,0,Single Speed,BEV,2370,19,235/55,3000,4635,1890,1605,5,RWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,527,Multi-link,0.0,NMC,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,4,6,3.5,5.8,2.9,0.0,2.5
HYUNDAI,IONIQ 5,SIGNATURE LONG RANGE,Crossover,844600000,217,350,160,Monocoque,451,72.6,0,Single Speed,BEV,2430,20,255/45,3000,4635,1890,1605,5,RWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,527,Multi-link,0.0,NMC,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,711,12,7.1,7.5,3.2,0.3,3.5
HYUNDAI,IONIQ 5,SIGNATURE STANDARD RANGE,Crossover,797500000,170,350,160,Monocoque,384,58.0,0,Single Speed,BEV,2370,19,235/55,3000,4635,1890,1605,5,RWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,527,Multi-link,0.0,NMC,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,14,12,7.1,7.5,2.9,0.0,3.7
HYUNDAI,IONIQ 6,SIGNATURE AWD,Sedan,1237200000,326,605,141,Monocoque,519,77.4,0,Single Speed,BEV,2646,20,245/40,2950,4855,1880,1495,5,AWD,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,401,Multi-link,0.0,NMC,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,191,12,7.1,7.5,5.2,0.1,2.7
HYUNDAI,IONIQ 9,CALLIGRAPHY AWD,SUV,1700000000,380,700,177,Monocoque,470,110.3,0,Single Speed,BEV,2750,21,285/45,3130,5060,1980,1790,6,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,333,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front & Rear),Yes (Front & Rear),No,Yes,Yes,LED,Digital,1,16,9.4,9.2,6.1,0.0,2.4
HYUNDAI,KONA EV,N LINE LONG RANGE,SUV,615000000,217,255,151,Monocoque,549,65.4,0,Single Speed,BEV,1795,19,235/45,2660,4385,1825,1575,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,466,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,148,13,7.6,7.5,2.7,0.1,4.9
HYUNDAI,KONA EV,PRIME LONG RANGE,SUV,560000000,217,255,151,Monocoque,602,65.4,0,Single Speed,BEV,1765,19,235/45,2660,4355,1825,1575,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,466,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,106,3,1.8,5.8,2.7,0.1,3.1
HYUNDAI,KONA EV,PRIME STANDARD RANGE,SUV,515000000,156,255,151,Monocoque,448,48.4,0,Single Speed,BEV,1690,17,215/60,2660,4355,1825,1575,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,466,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,10,3,1.8,5.8,2.3,0.0,3.2
HYUNDAI,KONA EV,SIGNATURE LONG RANGE,SUV,590000000,217,255,151,Monocoque,549,65.4,0,Single Speed,BEV,1780,19,235/45,2660,4355,1825,1575,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,466,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,345,13,7.6,7.5,2.7,0.2,5.1
HYUNDAI,KONA EV,SIGNATURE STANDARD RANGE,SUV,575000000,156,255,151,Monocoque,448,48.4,0,Single Speed,BEV,1705,19,235/45,2660,4355,1825,1575,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,466,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,4,13,7.6,7.5,2.3,0.0,5.1
HYUNDAI,KONA EV,STYLE STANDARD RANGE,SUV,499000000,156,255,151,Monocoque,448,48.4,0,Single Speed,BEV,1690,17,215/60,2660,4355,1825,1575,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,466,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,61,2,1.2,5.8,2.3,0.0,3.1
HYUNDAI,PALISADE,DIESEL SIGNATURE (FACELIFT),SUV,1044500000,200,440,203,Monocoque,0,0.0,2200T,AT,Diesel,2073,20,245/50,2900,4995,1975,1750,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,311,Multi-link,16.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front & Rear),No,No,No,No,LED,Digital,419,13,7.6,7.5,3.6,0.2,3.0
HYUNDAI,PALISADE,HYBRID CALLIGRAPHY,SUV,1274000000,235,367,203,Monocoque,2,1.5,1600T,AT,HEV,2180,20,245/50,2900,4995,1975,1750,7,FWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,311,Multi-link,10.5,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front),No,Yes,Yes,LED,Digital,850,16,9.4,9.2,3.4,0.4,2.9
HYUNDAI,PALISADE,HYBRID CALLIGRAPHY AWD,SUV,1345000000,235,367,203,Monocoque,2,1.5,1600T,AT,HEV,2200,20,245/50,2900,4995,1975,1750,7,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,311,Multi-link,10.5,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front),No,Yes,Yes,LED,Digital,170,16,9.4,9.2,3.4,0.1,2.7
HYUNDAI,PALISADE,SIGNATURE AWD,SUV,1215000000,200,440,203,Monocoque,0,0.0,2200T,AT,Diesel,2160,20,245/50,2900,4995,1975,1750,7,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,311,Multi-link,16.0,-,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front & Rear),No,No,No,No,LED,Digital,61,13,7.6,7.5,3.6,0.0,2.6
HYUNDAI,SANTA FE,GASOLINE 2.5 6AT PRIME,SUV,605000000,178,232,176,Monocoque,0,0.0,2497,AT,Petrol,1870,18,235/60,2765,4785,1900,1710,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,130,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,34,5,2.9,5.0,2.3,0.0,2.9
HYUNDAI,SANTA FE,GASOLINE 2.5 6AT SIGNATURE,SUV,685000000,178,232,176,Monocoque,0,0.0,2497,AT,Petrol,1890,19,235/55,2765,4785,1900,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,130,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,50,11,6.5,7.5,2.3,0.0,4.0
HYUNDAI,SANTA FE,GASOLINE 2.5 6AT STYLE,SUV,575000000,178,232,176,Monocoque,0,0.0,2497,AT,Petrol,1850,18,235/60,2765,4785,1900,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,130,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,0,2,1.2,4.2,2.3,0.0,2.2
HYUNDAI,STARGAZER,ACTIVE IVT,MPV,271550000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Tilt,Wireless,Wireless,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Digital,52,2,1.2,2.5,1.5,0.0,3.2
HYUNDAI,STARGAZER,ACTIVE MT,MPV,258200000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1750,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Tilt,Wireless,Wireless,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Digital,306,2,1.2,2.5,1.5,0.1,3.4
HYUNDAI,STARGAZER,CARTENZ PRIME HSS 6 SEAT,MPV,351400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,6,FWD,5,6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,472,8,4.7,7.5,1.5,0.2,6.5
HYUNDAI,STARGAZER,CARTENZ PRIME HSS 7 SEAT,MPV,350400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,7,FWD,5,6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,257,8,4.7,7.5,1.5,0.1,6.6
HYUNDAI,STARGAZER,CARTENZ SMART HSS 6 SEAT,MPV,333900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,97,2,1.2,5.0,1.5,0.0,3.8
HYUNDAI,STARGAZER,CARTENZ SMART HSS 7 SEAT,MPV,332900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,105,2,1.2,5.0,1.5,0.1,3.9
HYUNDAI,STARGAZER,CARTENZ STYLE IVT 6 SEAT,MPV,300900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,94,2,1.2,5.0,1.5,0.0,4.3
HYUNDAI,STARGAZER,CARTENZ STYLE IVT 7 SEAT,MPV,299900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,103,2,1.2,5.0,1.5,0.0,4.3
HYUNDAI,STARGAZER,CARTENZ STYLE MT 6 SEAT,MPV,290900000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,9,2,1.2,5.0,1.5,0.0,4.4
HYUNDAI,STARGAZER,CARTENZ STYLE MT 7 SEAT,MPV,289900000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,13,2,1.2,5.0,1.5,0.0,4.4
HYUNDAI,STARGAZER,CARTENZ TREND IVT,MPV,279900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,LED,Digital,34,2,1.2,2.5,1.5,0.0,3.1
HYUNDAI,STARGAZER,CARTENZ TREND MT,MPV,269900000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1750,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,LED,Digital,7,2,1.2,2.5,1.5,0.0,3.2
HYUNDAI,STARGAZER,ESSENTIAL IVT 6 SEAT,MPV,283000000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,735,2,1.2,4.2,1.5,0.4,4.0
HYUNDAI,STARGAZER,ESSENTIAL IVT 7 SEAT,MPV,282000000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,1149,2,1.2,4.2,1.5,0.5,4.1
HYUNDAI,STARGAZER,ESSENTIAL MT 6 SEAT,MPV,271300000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,22,2,1.2,4.2,1.5,0.0,4.2
HYUNDAI,STARGAZER,ESSENTIAL MT 7 SEAT,MPV,270300000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,41,2,1.2,4.2,1.5,0.0,4.2
HYUNDAI,STARGAZER,ESSENTIAL TECH 6 SEAT,MPV,303500000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,740,2,1.2,4.2,1.5,0.4,3.8
HYUNDAI,STARGAZER,ESSENTIAL TECH 7 SEAT,MPV,302500000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,543,2,1.2,4.2,1.5,0.3,3.8
HYUNDAI,STARGAZER,PRIME 6 SEAT,MPV,332900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,6,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,698,6,3.5,7.5,1.5,0.3,6.3
HYUNDAI,STARGAZER,PRIME 6 SEAT TWO TONE,MPV,334400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,6,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,230,6,3.5,7.5,1.5,0.1,6.3
HYUNDAI,STARGAZER,PRIME 7 SEAT,MPV,331900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,7,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,412,6,3.5,7.5,1.5,0.2,6.3
HYUNDAI,STARGAZER,PRIME 7 SEAT TWO TONE,MPV,333400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,7,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,55,6,3.5,7.5,1.5,0.0,6.3
HYUNDAI,STARGAZER X,CARTENZ PRIME 6 SEAT,SUV,392900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1850,17,205/50,2780,4495,1815,1710,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,521,9,5.3,7.5,1.5,0.2,6.1
HYUNDAI,STARGAZER X,CARTENZ PRIME 7 SEAT,SUV,391900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1850,17,205/50,2780,4495,1815,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,301,9,5.3,7.5,1.5,0.1,6.1
HYUNDAI,STARGAZER X,CARTENZ STYLE 6 SEAT,SUV,375900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1830,17,205/50,2780,4495,1815,1710,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,48,3,1.8,5.0,1.5,0.0,3.7
HYUNDAI,STARGAZER X,CARTENZ STYLE 7 SEAT,SUV,374900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1830,17,205/50,2780,4495,1815,1710,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,28,3,1.8,5.0,1.5,0.0,3.7
HYUNDAI,STARGAZER X,CARTENZ TREND 6 SEAT,SUV,362900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,1,3,1.8,4.2,1.5,0.0,3.4
HYUNDAI,STARGAZER X,CARTENZ TREND 7 SEAT,SUV,361900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,0,3,1.8,4.2,1.5,0.0,3.4
HYUNDAI,STARGAZER X,PRIME 6 SEAT,SUV,359600000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,885,9,5.3,7.5,1.5,0.4,6.7
HYUNDAI,STARGAZER X,PRIME 6 SEAT TWO TONE,SUV,361100000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,126,9,5.3,7.5,1.5,0.1,6.6
HYUNDAI,STARGAZER X,PRIME 7 SEAT,SUV,358600000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,393,9,5.3,7.5,1.5,0.2,6.7
HYUNDAI,STARGAZER X,PRIME 7 SEAT TWO TONE,SUV,360100000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,51,9,5.3,7.5,1.5,0.0,6.7
HYUNDAI,STARGAZER X,STYLE 6 SEAT,SUV,348750000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,1,3,1.8,5.0,1.5,0.0,4.0
HYUNDAI,STARGAZER X,STYLE 7 SEAT,SUV,347750000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,6,3,1.8,5.0,1.5,0.0,4.0
HYUNDAI,STARIA,SIGNATURE 7,MPV,1060500000,177,430,186,Monocoque,0,0.0,2200T,AT,Diesel,2320,18,235/55,3273,5253,1997,1990,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,831,Multi-link,16.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front & Rear),No,No,No,No,LED,Digital,18,12,7.1,7.5,3.4,0.0,2.8
HYUNDAI,STARIA,SIGNATURE 9,MPV,924000000,177,430,186,Monocoque,0,0.0,2200T,AT,Diesel,2320,18,235/55,3273,5253,1997,1990,9,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,117,Multi-link,16.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,21,12,7.1,7.5,3.4,0.0,3.3
HYUNDAI,TUCSON,1.6T HEV,SUV,743000000,235,367,181,Monocoque,2,1.5,1600T,AT,HEV,1680,19,235/55,2755,4640,1865,1665,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,539,Multi-link,10.5,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,17,12,7.1,7.5,3.4,0.0,4.1
