BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER,TOTAL_2025,INDEX_PERFORMANCE,INDEX_EFFICIENCY,INDEX_SAFETY,INDEX_COMFORT,INDEX_TECH,INDEX_SPACE,INDEX_POPULARITY,INDEX_PRICE
HYUNDAI,STARGAZER,CARTENZ PRIME HSS 6 SEAT,MPV,351400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,6,FWD,5,6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,472,-0.36658347765963256,-0.2607637918911434,0.4229992267414786,-0.2903812893507708,0.34872546151236483,0.037702185786189696,-0.19812144171438606,0.5103848736093389
HYUNDAI,STARGAZER,CARTENZ PRIME HSS 7 SEAT,MPV,350400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,7,FWD,5,6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,257,-0.36658347765963256,-0.2607637918911434,0.4229992267414786,-0.2903812893507708,0.34872546151236483,0.14437315829180206,-0.2881635783027119,0.5114058190592676
HYUNDAI,STARGAZER,CARTENZ SMART HSS 6 SEAT,MPV,333900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,97,-0.37023217796604996,-0.25529074143151725,-0.7888541237730692,-1.2111758441832667,-0.8303904636012663,0.037702185786189696,-0.3551716799498381,0.5282514189830921
HYUNDAI,STARGAZER,CARTENZ SMART HSS 7 SEAT,MPV,332900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,105,-0.37023217796604996,-0.25529074143151725,-0.7888541237730692,-1.2111758441832667,-0.8303904636012663,0.14437315829180206,-0.35182127486748177,0.529272364433021
HYUNDAI,STARGAZER,CARTENZ STYLE IVT 6 SEAT,MPV,300900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,94,-0.3738808782724674,-0.2498176909718911,-0.7888541237730692,-1.2111758441832667,-0.8303904636012663,0.037702185786189696,-0.3564280818557217,0.5619426188307411
HYUNDAI,STARGAZER,CARTENZ STYLE IVT 7 SEAT,MPV,299900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,103,-0.3738808782724674,-0.2498176909718911,-0.7888541237730692,-1.2111758441832667,-0.8303904636012663,0.14437315829180206,-0.35265887613807084,0.5629635642806698
HYUNDAI,STARGAZER,CARTENZ STYLE MT 6 SEAT,MPV,290900000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,9,-0.38482697919171976,-0.23339853959301263,-0.7888541237730692,-1.2111758441832667,-0.8303904636012663,0.037702185786189696,-0.3920261358557575,0.5721520733300287
HYUNDAI,STARGAZER,CARTENZ STYLE MT 7 SEAT,MPV,289900000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,13,-0.38482697919171976,-0.23339853959301263,-0.7888541237730692,-1.2111758441832667,-0.8303904636012663,0.14437315829180206,-0.3903509333145793,0.5731730187799574
HYUNDAI,STARGAZER,CARTENZ TREND IVT,MPV,279900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,LED,Digital,34,-0.3775295785788848,-0.24434464051226495,-1.6350751799821504,-1.2111758441832667,-0.8303904636012663,0.14437315829180206,-0.381556119973394,0.583382473279245
HYUNDAI,STARGAZER,CARTENZ TREND MT,MPV,269900000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1750,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,LED,Digital,7,-0.38847567949813716,-0.22792548913338648,-1.6350751799821504,-1.2111758441832667,-0.8303904636012663,0.14437315829180206,-0.3928637371263466,0.5935919277785326
HYUNDAI,STARGAZER,ESSENTIAL IVT 6 SEAT,MPV,283000000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,735,-0.3738808782724674,-0.2498176909718911,-1.0004093878253395,-1.2111758441832667,-0.8303904636012663,0.037702185786189696,-0.08797687463192239,0.5802175423844659
HYUNDAI,STARGAZER,ESSENTIAL IVT 7 SEAT,MPV,282000000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,1149,-0.3738808782724674,-0.2498176909718911,-1.0004093878253395,-1.2111758441832667,-0.8303904636012663,0.14437315829180206,0.08540658838001665,0.5812384878343946
HYUNDAI,STARGAZER,ESSENTIAL MT 6 SEAT,MPV,271300000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,22,-0.38482697919171976,-0.23339853959301263,-1.0004093878253395,-1.2111758441832667,-0.8303904636012663,0.037702185786189696,-0.3865817275969285,0.5921626041486323
HYUNDAI,STARGAZER,ESSENTIAL MT 7 SEAT,MPV,270300000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,41,-0.38482697919171976,-0.23339853959301263,-1.0004093878253395,-1.2111758441832667,-0.8303904636012663,0.14437315829180206,-0.37862451552633225,0.5931835495985611
HYUNDAI,STARGAZER,ESSENTIAL TECH 6 SEAT,MPV,303500000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,740,-0.3738808782724674,-0.2498176909718911,-1.0004093878253395,-1.2111758441832667,-0.8303904636012663,0.037702185786189696,-0.08588287145544969,0.5592881606609263
HYUNDAI,STARGAZER,ESSENTIAL TECH 7 SEAT,MPV,302500000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,543,-0.3738808782724674,-0.2498176909718911,-1.0004093878253395,-1.2111758441832667,-0.8303904636012663,0.14437315829180206,-0.16838659660847383,0.5603091061108552
HYUNDAI,STARGAZER,PRIME 6 SEAT,MPV,332900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,6,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,698,-0.36658347765963256,-0.2607637918911434,0.2114439626892083,-0.2903812893507708,-0.24083250104445075,0.037702185786189696,-0.10347249813782032,0.529272364433021
HYUNDAI,STARGAZER,PRIME 6 SEAT TWO TONE,MPV,334400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,6,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,230,-0.36658347765963256,-0.2607637918911434,0.2114439626892083,-0.2903812893507708,-0.24083250104445075,0.037702185786189696,-0.2994711954556644,0.5277409462581277
HYUNDAI,STARGAZER,PRIME 7 SEAT,MPV,331900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,7,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,412,-0.36658347765963256,-0.2607637918911434,0.2114439626892083,-0.2903812893507708,-0.24083250104445075,0.14437315829180206,-0.2232494798320584,0.5302933098829496
HYUNDAI,STARGAZER,PRIME 7 SEAT TWO TONE,MPV,333400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,7,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,55,-0.36658347765963256,-0.2607637918911434,0.2114439626892083,-0.2903812893507708,-0.24083250104445075,0.14437315829180206,-0.3727613066322087,0.5287618917080565
HYUNDAI,STARGAZER X,CARTENZ PRIME 6 SEAT,SUV,392900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1850,17,205/50,2780,4495,1815,1710,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,521,-0.35198867643396275,-0.28265599372964806,0.8461097548460191,-0.2903812893507708,0.34872546151236483,0.13048307616243332,-0.17760021058495368,0.4680156374372955
HYUNDAI,STARGAZER X,CARTENZ PRIME 7 SEAT,SUV,391900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1850,17,205/50,2780,4495,1815,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,301,-0.35198867643396275,-0.28265599372964806,0.8461097548460191,-0.2903812893507708,0.34872546151236483,0.23715404866804565,-0.2697363503497522,0.4690365828872243
HYUNDAI,STARGAZER X,CARTENZ STYLE 6 SEAT,SUV,375900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1830,17,205/50,2780,4495,1815,1710,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,48,-0.35928607704679766,-0.2717098928103957,-0.7888541237730692,-1.2111758441832667,-0.24083250104445075,0.13048307616243332,-0.3756929110792705,0.4853717100860844
HYUNDAI,STARGAZER X,CARTENZ STYLE 7 SEAT,SUV,374900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1830,17,205/50,2780,4495,1815,1710,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,28,-0.35928607704679766,-0.2717098928103957,-0.7888541237730692,-1.2111758441832667,-0.24083250104445075,0.23715404866804565,-0.3840689237851613,0.48639265553601313
HYUNDAI,STARGAZER X,CARTENZ TREND 6 SEAT,SUV,362900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,1,-0.36293477735321505,-0.26623684235076955,-1.2119646518776097,-1.2111758441832667,-0.24083250104445075,0.13048307616243332,-0.3953765409381138,0.4986440009351582
HYUNDAI,STARGAZER X,CARTENZ TREND 7 SEAT,SUV,361900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,0,-0.36293477735321505,-0.26623684235076955,-1.2119646518776097,-1.2111758441832667,-0.24083250104445075,0.23715404866804565,-0.39579534157340834,0.49966494638508696
HYUNDAI,STARGAZER X,PRIME 6 SEAT,SUV,359600000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,885,-0.3556373767403802,-0.2771829432700219,0.8461097548460191,-0.2903812893507708,0.34872546151236483,0.13048307616243332,-0.02515677933774158,0.5020131209199231
HYUNDAI,STARGAZER X,PRIME 6 SEAT TWO TONE,SUV,361100000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,126,-0.3556373767403802,-0.2771829432700219,0.8461097548460191,-0.2903812893507708,0.34872546151236483,0.13048307616243332,-0.34302646152629646,0.50048170274503
HYUNDAI,STARGAZER X,PRIME 7 SEAT,SUV,358600000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,393,-0.3556373767403802,-0.2771829432700219,0.8461097548460191,-0.2903812893507708,0.34872546151236483,0.23715404866804565,-0.23120669190265464,0.5030340663698518
HYUNDAI,STARGAZER X,PRIME 7 SEAT TWO TONE,SUV,360100000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,51,-0.3556373767403802,-0.2771829432700219,0.8461097548460191,-0.2903812893507708,0.34872546151236483,0.23715404866804565,-0.3744365091733869,0.5015026481949587
HYUNDAI,STARGAZER X,STYLE 6 SEAT,SUV,348750000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,1,-0.36293477735321505,-0.26623684235076955,-0.7888541237730692,-1.2111758441832667,-0.24083250104445075,0.13048307616243332,-0.3953765409381138,0.5130903790516501
HYUNDAI,STARGAZER X,STYLE 7 SEAT,SUV,347750000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,6,-0.36293477735321505,-0.26623684235076955,-0.7888541237730692,-1.2111758441832667,-0.24083250104445075,0.23715404866804565,-0.3932825377616411,0.5141113245015789
HYUNDAI,STARIA,SIGNATURE 7,MPV,1060500000,177,430,186,Monocoque,0,0.0,2200T,AT,Diesel,2320,18,235/55,3273,5253,1997,1990,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,831,Multi-link,16.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front & Rear),No,No,No,No,LED,Digital,18,0.104345976206729,-0.5302183983733411,1.0576650188982895,1.0908105428979733,0.34872546151236483,1.8568522104818435,-0.38825693013810664,-0.21356754493514257
HYUNDAI,STARIA,SIGNATURE 9,MPV,924000000,177,430,186,Monocoque,0,0.0,2200T,AT,Diesel,2320,18,235/55,3273,5253,1997,1990,9,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,117,Multi-link,16.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,21,0.104345976206729,-0.5302183983733411,1.0576650188982895,1.0908105428979733,0.34872546151236483,1.4360599439635424,-0.38700052823222303,-0.07420849101986726
HYUNDAI,TUCSON,1.6T HEV,SUV,743000000,235,367,181,Monocoque,2,1.5,1600T,AT,HEV,1680,19,235/55,2755,4640,1865,1665,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,539,Multi-link,10.5,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,17,-0.1329888427966808,-0.042488540598212755,1.0576650188982895,1.0908105428979733,0.34872546151236483,0.3064742301126411,-0.3886757307734012,0.11058263541723773
HYUNDAI,TUCSON,2.0 GASOLINE,SUV,632000000,156,192,181,Monocoque,0,0.0,2000,AT,Petrol,1560,18,235/60,2755,4640,1865,1665,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,582,Multi-link,10.8,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,76,-0.26193944378844447,-0.25916105387751637,0.8461097548460191,0.6304132654817253,-0.24083250104445075,0.344664385708957,-0.36396649329102343,0.22390758035932973
HYUNDAI,VENUE,1.0 TURBO N LINE,SUV,340000000,120,172,195,Monocoque,0,0.0,1000T,DCT,Petrol,1650,16,215/60,2500,3995,1770,1617,5,FWD,5,6,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,355,Torsion Beam,10.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Manual,No,No,No,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,33,-0.5830598209854209,-0.041292557313404275,-0.00011130136306199472,-0.7507785667670188,-0.8303904636012663,-0.37401573570140556,-0.38197492060868854,0.5220236517385267
ISUZU,MU-X,1.9 4X4 AT,SUV,599450000,150,350,230,Ladder Frame,0,0.0,1900T,AT,Diesel,2105,18,255/60,2855,4850,1870,1815,7,4X4,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,311,Rigid Axle,16.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Analog,103,-0.12840423629881542,-0.3733242851973912,-1.0004093878253395,-0.2903812893507708,-0.8303904636012663,0.8003492132006219,-0.35265887613807084,0.2571393547545108
JAECOO,J5,BEV PREMIUM RANGE,SUV,299900000,207,288,200,Monocoque,461,60.9,0,Single Speed,BEV,2000,18,215/60,2620,4380,1860,1650,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,360,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,1663,0.30317450018041986,0.9397926322671104,1.0576650188982895,1.0908105428979733,0.34872546151236483,0.01777597578842028,0.30067011492140955,0.5629635642806698
JAECOO,J5,BEV STANDARD RANGE,SUV,249900000,207,288,200,Monocoque,400,60.9,0,Single Speed,BEV,2000,18,215/60,2620,4380,1860,1650,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,360,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,0,0.27440653211389116,0.8966406801673175,-0.42322182946760256,0.1700159880654772,0.34872546151236483,0.01777597578842028,-0.39579534157340834,0.6140108367771078
JAECOO,J7,AWD TURBO,SUV,545000000,194,290,200,Monocoque,0,0.0,1600T,DCT,Petrol,1720,19,235/50,2672,4500,1865,1680,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,412,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,39,-0.2877540194278623,-0.09237436160324841,1.149073092474656,1.0908105428979733,1.5278413866259961,0.17645136690580143,-0.3794621167969213,0.3127298345031316
JAECOO,J7,SHS (HYBRID) 4X2,SUV,499900000,194,290,200,Monocoque,0,0.0,1500T,DHT,HEV,1700,19,235/50,2672,4500,1865,1680,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,412,Multi-link,9.9,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,677,-0.2965109001632641,-0.07777956037757865,1.149073092474656,1.0908105428979733,1.5278413866259961,0.17645136690580143,-0.11226731147900564,0.3587744742949185
JAECOO,J8,ARDIS (PHEV) AWD,SUV,750000000,395,650,200,Monocoque,180,34.4,1500T,DHT,PHEV,2500,20,245/45,2820,4820,1930,1699,6,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,Multi-link,10.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital,40,1.1782601831563841,-0.06042215188472818,1.423297313203756,1.5512078203142212,1.5278413866259961,0.4133925531778269,-0.3790433161616268,0.10343601726773642
JAECOO,J8,SHS ARDIS TURBO,SUV,750000000,395,650,200,Monocoque,180,34.4,1500T,DHT,PHEV,2500,20,245/45,2820,4820,1930,1699,6,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,Multi-link,10.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital,234,1.1782601831563841,-0.06042215188472818,1.423297313203756,1.5512078203142212,1.5278413866259961,0.4133925531778269,-0.2977959929144863,0.10343601726773642
JETOUR,DASHING,INSPIRA,SUV,379800000,156,230,160,Monocoque,0,0.0,1500T,DCT,Petrol,1600,19,235/55,2720,4590,1900,1685,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,486,Multi-link,9.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,433,-0.4755233712120317,-0.004805554249229867,0.8461097548460191,1.0908105428979733,0.34872546151236483,0.20092058185188733,-0.21445466649087308,0.48139002283136223
