BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER
Hyundai,Santa Fe,Gasoline 2.5 6AT Prime,SUV,605000000,178,232,176,Monocoque,0,0.0,2497,AT,Petrol,1870,18,235/60,2765,4785,1900,1710,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,130,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,None,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Santa Fe,Gasoline 2.5 6AT Signature,SUV,685000000,178,232,176,Monocoque,0,0.0,2497,AT,Petrol,1890,19,235/55,2765,4785,1900,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,130,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Santa Fe,Gasoline 2.5 6AT Style,SUV,575000000,178,232,176,Monocoque,0,0.0,2497,AT,Petrol,1850,18,235/60,2765,4785,1900,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,130,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Hyundai,Stargazer,Active IVT,MPV,271550000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Tilt,Wireless,Wireless,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Digital
Hyundai,Stargazer,Active MT,MPV,258200000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1750,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Tilt,Wireless,Wireless,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Digital
Hyundai,Stargazer,Cartenz Prime HSS 6 Seat,MPV,351400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,6,FWD,5,6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Cartenz Prime HSS 7 Seat,MPV,350400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,7,FWD,5,6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Cartenz Smart HSS 6 Seat,MPV,333900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,Yes,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Cartenz Smart HSS 7 Seat,MPV,332900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,Yes,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Cartenz Style IVT 6 Seat,MPV,300900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Cartenz Style IVT 7 Seat,MPV,299900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Cartenz Style MT 6 Seat,MPV,290900000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Cartenz Style MT 7 Seat,MPV,289900000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Cartenz Trend IVT,MPV,279900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Cartenz Trend MT,MPV,269900000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1750,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Essential IVT 6 Seat,MPV,283000000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Essential IVT 7 Seat,MPV,282000000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Essential MT 6 Seat,MPV,271300000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Essential MT 7 Seat,MPV,270300000,115,144,195,Monocoque,0,0.0,1500,MT,Petrol,1760,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Essential Tech 6 Seat,MPV,303500000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Essential Tech 7 Seat,MPV,302500000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1790,16,205/55,2780,4460,1780,1695,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Prime 6 Seat,MPV,332900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,6,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Prime 6 Seat Two Tone,MPV,334400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,6,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Prime 7 Seat,MPV,331900000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,7,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer,Prime 7 Seat Two Tone,MPV,333400000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1810,16,205/55,2780,4460,1780,1695,7,FWD,5,6,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Cartenz Prime 6 Seat,SUV,392900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1850,17,205/50,2780,4495,1815,1710,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Cartenz Prime 7 Seat,SUV,391900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1850,17,205/50,2780,4495,1815,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Cartenz Style 6 Seat,SUV,375900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1830,17,205/50,2780,4495,1815,1710,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Cartenz Style 7 Seat,SUV,374900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1830,17,205/50,2780,4495,1815,1710,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Cartenz Trend 6 Seat,SUV,362900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,6,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Cartenz Trend 7 Seat,SUV,361900000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,Yes,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Prime 6 Seat,SUV,359600000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Prime 6 Seat Two Tone,SUV,361100000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Prime 7 Seat,SUV,358600000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Prime 7 Seat Two Tone,SUV,360100000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1840,17,205/50,2780,4495,1815,1710,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Style 6 Seat,SUV,348750000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,6,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Stargazer X,Style 7 Seat,SUV,347750000,115,144,200,Monocoque,0,0.0,1500,CVT,Petrol,1820,17,205/50,2780,4495,1815,1710,7,FWD,5,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Staria,Signature 7,MPV,1060500000,177,430,186,Monocoque,0,0.0,2200T,AT,Diesel,2320,18,235/55,3273,5253,1997,1990,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,831,Multi-link,16.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front & Rear),No,No,No,No,LED,Digital
Hyundai,Staria,Signature 9,MPV,924000000,177,430,186,Monocoque,0,0.0,2200T,AT,Diesel,2320,18,235/55,3273,5253,1997,1990,9,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,117,Multi-link,16.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Hyundai,Tucson,1.6T HEV,SUV,743000000,235,367,181,Monocoque,2,1.5,1600T,AT,HEV,1680,19,235/55,2755,4640,1865,1665,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,539,Multi-link,10.5,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Hyundai,Tucson,2.0 Gasoline,SUV,632000000,156,192,181,Monocoque,0,0.0,2000,AT,Petrol,1560,18,235/60,2755,4640,1865,1665,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,582,Multi-link,10.8,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
Hyundai,Venue,1.0 Turbo N Line,SUV,340000000,120,172,195,Monocoque,0,0.0,1000T,DCT,Petrol,1650,16,215/60,2500,3995,1770,1617,5,FWD,5,6,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,355,Torsion Beam,10.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Manual,No,No,No,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital
Isuzu,MU-X,1.9 4x4 AT,SUV,599450000,150,350,230,Ladder Frame,0,0.0,1900T,AT,Diesel,2105,18,255/60,2855,4850,1870,1815,7,4X4,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,311,Rigid Axle,16.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,None,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Analog
Jaecoo,J5,BEV Premium Range,SUV,299900000,207,288,200,Monocoque,461,60.9,0,Single Speed,BEV,2000,18,215/60,2620,4380,1860,1650,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,360,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Jaecoo,J5,BEV Standard Range,SUV,249900000,207,288,200,Monocoque,400,60.9,0,Single Speed,BEV,2000,18,215/60,2620,4380,1860,1650,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,360,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital
Jaecoo,J7,AWD Turbo,SUV,545000000,194,290,200,Monocoque,0,0.0,1600T,DCT,Petrol,1720,19,235/50,2672,4500,1865,1680,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,412,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Jaecoo,J7,SHS (Hybrid) 4x2,SUV,499900000,194,290,200,Monocoque,0,0.0,1500T,DHT,HEV,1700,19,235/50,2672,4500,1865,1680,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,412,Multi-link,9.9,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Jaecoo,J8,ARDIS (PHEV) AWD,SUV,750000000,395,650,200,Monocoque,180,34.4,1500T,DHT,PHEV,2500,20,245/45,2820,4820,1930,1699,6,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,Multi-link,10.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital
Jaecoo,J8,SHS ARDIS Turbo,SUV,750000000,395,650,200,Monocoque,180,34.4,1500T,DHT,PHEV,2500,20,245/45,2820,4820,1930,1699,6,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,Multi-link,10.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital
Jetour,Dashing,Inspira,SUV,379800000,156,230,160,Monocoque,0,0.0,1500T,DCT,Petrol,1600,19,235/55,2720,4590,1900,1685,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,486,Multi-link,9.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Jetour,Dashing,Journey,SUV,348800000,156,230,160,Monocoque,0,0.0,1500T,DCT,Petrol,1580,18,235/60,2720,4590,1900,1685,5,FWD,5,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,486,Multi-link,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital
Jetour,X70 Plus,Inspira,SUV,389800000,156,230,210,Monocoque,0,0.0,1500T,DCT,Petrol,1680,19,235/55,2745,4749,1900,1720,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,126,Multi-link,9.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Jetour,X70 Plus,Journey,SUV,359800000,156,230,210,Monocoque,0,0.0,1500T,DCT,Petrol,1660,18,235/60,2745,4749,1900,1720,7,FWD,5,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,126,Multi-link,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital
Kia,Carens,1.5L Premiere 6-Seater,MPV,430000000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1390,16,205/65,2780,4540,1800,1700,6,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,216,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,No,No,Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Kia,Carens,1.5L Premiere 7-Seater,MPV,420000000,115,144,195,Monocoque,0,0.0,1500,CVT,Petrol,1380,16,205/65,2780,4540,1800,1700,7,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,216,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,No,No,Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Kia,Carnival,1.6T Hybrid Premiere,MPV,1385000000,245,367,172,Monocoque,2,1.5,1600T,AT,HEV,2250,19,235/55,3090,5155,1995,1775,7,FWD,5,8,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,627,Multi-link,10.5,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front & 2nd Row),No,No,No,No,LED,Digital
Kia,Carnival,2.2 Diesel Premiere,MPV,998000000,202,441,172,Monocoque,0,0.0,2200T,AT,Diesel,2180,19,235/55,3090,5155,1995,1775,11,FWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,56,Multi-link,16.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front & 2nd Row),No,No,No,No,LED,Digital
Kia,EV6,GT-Line AWD,Crossover,1349000000,320,605,155,Monocoque,506,77.4,0,Single Speed,BEV,2105,20,255/45,2900,4695,1890,1550,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,520,Multi-link,0.0,NMC,Lengkap,Wired,Wired,Suede,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Kia,EV9,GT-Line AWD,SUV,1985000000,380,700,177,Monocoque,497,99.8,0,Single Speed,BEV,2600,21,285/45,3100,5015,1980,1780,6,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,333,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front & Rear),Yes (Driver),No,No,Yes,LED,Digital
Kia,Sonet,Premiere IVT,SUV,351000000,115,144,205,Monocoque,0,0.0,1500,CVT,Petrol,1180,16,215/60,2500,4120,1790,1615,5,FWD,5,6,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,392,Torsion Beam,10.5,-,Tilt,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Lexus,ES,300h Ultra Luxury,Sedan,1380000000,215,221,150,Monocoque,0,1.6,2487,CVT,HEV,2150,18,235/45,2870,4975,1865,1445,5,FWD,4,10,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,454,Multi-link,14.0,NMC,Lengkap,Wireless,Wireless,Semi-Aniline,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Lexus,LBX,Luxury 1.5 CVT HEV,SUV Compact,895000000,134,120,220,Monocoque,0,1.0,1490,CVT,HEV,1755,18,225/55,2580,4190,1825,1560,5,FWD,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,332,Torsion Beam,14.0,NiMH,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,Yes,LED,Digital
